30.0,31.0,2.4715391627488437e-05,2.224623509635123e-05
31.0,30.0,1.726933014238459e-05,1.6105706003407563e-05
31.0,32.0,1.8105067728131084e-05,3.3996615322006073e-05
31.0,83.0,2.6345562575072006e-05,1.0195287418316462e-05
32.0,31.0,3.806606257347798e-05,1.4888708455216243e-05
32.0,33.0,3.22842285928331e-05,1.3628513115725467e-05
32.0,84.0,2.5309550728088124e-05,1.0706864713410155e-05
33.0,32.0,1.9205594986763214e-05,1.6357273510426648e-05
33.0,34.0,1.560849612250794e-05,1.9092867991724207e-05
34.0,33.0,2.886240933851723e-05,1.2421979478120458e-05
34.0,86.0,2.819399141704419e-05,1.292803987255849e-05
35.0,36.0,2.8463776732768275e-05,1.0635950055087753e-05
35.0,87.0,2.6731031571613256e-05,1.1202940099355877e-05
36.0,88.0,1.268571516270055e-05,1.7570933546528133e-05
36.0,35.0,1.5106435246981791e-05,2.8031146555952202e-05
38.0,40.0,2.228087663281024e-05,1.0909559899525315e-05
40.0,38.0,1.7671954722698e-05,2.6695983327156427e-05
40.0,92.0,1.3822291611165798e-05,2.3840018367959598e-05
41.0,42.0,2.511737851900515e-05,1.8877360731700305e-05
42.0,41.0,2.6719386887151774e-05,1.8736243184771804e-05
41.0,93.0,1.2396439631438028e-05,2.0572684749185094e-05
42.0,43.0,1.5070399142713897e-05,1.5277072616885656e-05
42.0,94.0,1.652116104871744e-05,2.4751915378980295e-05
43.0,42.0,2.5738557462012085e-05,1.8681979981006022e-05
43.0,44.0,1.875248122734048e-05,1.57162904903973e-05
44.0,43.0,1.883156475112112e-05,1.1881416093570191e-05
44.0,45.0,1.792794719304272e-05,1.3269676318840236e-05
44.0,96.0,2.1060677115738104e-05,1.1785245848995467e-05
45.0,44.0,3.760583873130317e-05,1.664673398592076e-05
45.0,46.0,1.9256427192562818e-05,1.2046149954204045e-05
45.0,97.0,2.0867590304029743e-05,1.1311741130093882e-05
46.0,45.0,3.8207893693197606e-05,1.6185297732982303e-05
46.0,47.0,3.128912102195342e-05,1.4399334745777605e-05
47.0,48.0,2.0109606004743328e-05,2.6492225676867683e-05
47.0,46.0,2.0057014324638848e-05,3.1483718865370595e-05
48.0,47.0,1.0880996979529993e-05,3.9017727691872305e-05
47.0,99.0,1.7674447432275882e-05,3.738632594712592e-05
48.0,100.0,1.2554590351773751e-05,2.4661792114376505e-05
51.0,103.0,2.374047081084065e-05,2.933637885350593e-05
52.0,104.0,2.6640152322428924e-05,6.954679035317563e-06
